id,city.id.$numberLong,city.name,city.findname,city.country,city.coord.lon,city.coord.lat,city.zoom.$numberLong,id.$numberLong
,4173999,Starke,STARKE,US,-82.109833,29.94413,16,4173999,,
,4174343,Suncoast Estates,SUNCOAST ESTATES,US,-81.868973,26.71174,16,4174343,,
,4174518,Surfside,SURFSIDE,US,-80.125603,25.878429,16,4174518,,
,4174600,Sweetwater,SWEETWATER,US,-80.373108,25.76343,16,4174600,,
,4174700,Taft,TAFT,US,-81.365067,28.429729,16,4174700,,
,4174791,Tangelo Park,TANGELO PARK,US,-81.4459,28.455839,16,4174791,,
,4174861,Tavares,TAVARES,US,-81.725632,28.804159,16,4174861,,
,4174888,Taylor Creek,TAYLOR CREEK,US,-80.789497,27.216709,16,4174888,,
,4174921,Tedder,TEDDER,US,-80.122269,26.28425,16,4174921,,
,4175011,Tequesta,TEQUESTA,US,-80.128647,26.968109,16,4175011,,
,4175136,The Meadows,THE MEADOWS,US,-82.468979,27.36171,16,4175136,,
,4175269,Thonotosassa,THONOTOSASSA,US,-82.302307,28.061411,16,4175269,,
,4175298,Three Oaks,THREE OAKS,US,-81.793968,26.470079,16,4175298,,
,4175319,Tice,TICE,US,-81.815079,26.674789,16,4175319,,
,4175331,Tierra Verde,TIERRA VERDE,US,-82.723427,27.691971,16,4175331,,
,4175993,Twin Lakes,TWIN LAKES,US,-80.160049,26.18092,16,4175993,,
,4176109,Union Park,UNION PARK,US,-81.286179,28.56806,16,4176109,,
,4176277,Upper Grand Lagoon,UPPER GRAND LAGOON,US,-85.740761,30.16326,16,4176277,,
,4176316,Valparaiso,VALPARAISO,US,-86.502731,30.50853,16,4176316,,
,4176387,Venice Gardens,VENICE GARDENS,US,-82.4076,27.073111,16,4176387,,
,4176508,Villages of Oriole,VILLAGES OF ORIOLE,US,-80.152817,26.462299,16,4176508,,
,4176509,Villano Beach,VILLANO BEACH,US,-81.302017,29.93858,16,4176509,,
,4176527,Vineyards,VINEYARDS,US,-81.709251,26.227871,16,4176527,,
,4176550,Virginia Gardens,VIRGINIA GARDENS,US,-80.302269,25.810381,16,4176550,,
,4177450,Warm Mineral Springs,WARM MINERAL SPRINGS,US,-82.260094,27.05978,16,4177450,,
,4177465,Warrington,WARRINGTON,US,-87.274971,30.38409,16,4177465,,
,4177617,Wedgefield,WEDGEFIELD,US,-81.077293,28.48778,16,4177617,,
,4177759,West Bradenton,WEST BRADENTON,US,-82.613991,27.502541,16,4177759,,
,4177874,West Miami,WEST MIAMI,US,-80.296158,25.76343,16,4177874,,
,4177897,West Park,WEST PARK,US,-80.198936,25.984541,16,4177897,,
,4177950,West Vero Corridor,WEST VERO CORRIDOR,US,-80.485764,27.637751,16,4177950,,
,4178032,Westview,WESTVIEW,US,-80.241989,25.88204,16,4178032,,
,4178053,Westwood Lake,WESTWOOD LAKE,US,-80.372833,25.729271,16,4178053,,
,4178116,Whisper Walk,WHISPER WALK,US,-80.188103,26.396191,16,4178116,,
,4178137,White City,WHITE CITY,US,-80.333939,27.37393,16,4178137,,
,4178397,Williamsburg,WILLIAMSBURG,US,-81.442848,28.41445,16,4178397,,
,4178485,Wilton Manors,WILTON MANORS,US,-80.138931,26.16036,16,4178485,,
,4178501,Windermere,WINDERMERE,US,-81.534798,28.49556,16,4178501,,
,4178540,Winston,WINSTON,US,-82.014809,28.031691,16,4178540,,
,4178919,Yulee,YULEE,US,-81.606491,30.631901,16,4178919,,
,4178941,Zephyrhills,ZEPHYRHILLS,US,-82.18119,28.23362,16,4178941,,
,4179094,Adairsville,ADAIRSVILLE,US,-84.934113,34.368698,16,4179094,,
,4179193,Adel,ADEL,US,-83.423492,31.13714,16,4179193,,
,4180316,Ashburn,ASHBURN,US,-83.653221,31.706011,16,4180316,,
,4180564,Austell,AUSTELL,US,-84.634377,33.812611,16,4180564,,
,4180638,Avondale Estates,AVONDALE ESTATES,US,-84.267143,33.771488,16,4180638,,
,4180775,Bainbridge,BAINBRIDGE,US,-84.57547,30.903799,16,4180775,,
,4180868,Baldwin,BALDWIN,US,-83.537392,34.491772,16,4180868,,
,4181110,Barnesville,BARNESVILLE,US,-84.155746,33.054569,16,4181110,,
,4181333,Baxley,BAXLEY,US,-82.348457,31.77825,16,4181333,,
,4183363,Blakely,BLAKELY,US,-84.93409,31.37768,16,4183363,,
,4184165,Braselton,BRASELTON,US,-83.762672,34.109268,16,4184165,,
,4184222,Bremen,BREMEN,US,-85.1455,33.721218,16,4184222,,
,4185110,Buford,BUFORD,US,-84.004349,34.120659,16,4185110,,
,4185553,Byron,BYRON,US,-83.759628,32.653759,16,4185553,,
,4185632,Cairo,CAIRO,US,-84.201286,30.877411,16,4185632,,
,4187055,Centerville,CENTERVILLE,US,-83.689629,32.630138,16,4187055,,
,4187204,Chamblee,CHAMBLEE,US,-84.298813,33.892052,16,4187204,,
,4187446,Chattanooga Valley,CHATTANOOGA VALLEY,US,-85.355507,34.93285,16,4187446,,
,4188233,Clarkston,CLARKSTON,US,-84.239639,33.809551,16,4188233,,
,4188287,Clayton,CLAYTON,US,-83.400993,34.878151,16,4188287,,
,4188590,Cochran,COCHRAN,US,-83.354607,32.386829,16,4188590,,
,4188815,College Park,COLLEGE PARK,US,-84.449371,33.653439,16,4188815,,
,4189014,Commerce,COMMERCE,US,-83.457108,34.203999,16,4189014,,
,4189157,Conley,CONLEY,US,-84.32576,33.644829,16,4189157,,
,4189423,Cordele,CORDELE,US,-83.782387,31.963511,16,4189423,,
,4189612,Country Club Estates,COUNTRY CLUB ESTATES,US,-83.409599,33.989281,16,4189612,,
,4189613,Country Club Estates,COUNTRY CLUB ESTATES,US,-81.464272,31.21273,16,4189613,,
,4189785,Covington,COVINGTON,US,-83.860184,33.596779,16,4189785,,
,4190396,Cumming,CUMMING,US,-84.14019,34.207321,16,4190396,,
,4190434,Cusseta,CUSSETA,US,-84.772697,32.305431,16,4190434,,
,4190523,Dacula,DACULA,US,-83.897957,33.98872,16,4190523,,
,4190598,Dallas,DALLAS,US,-84.840767,33.92371,16,4190598,,
,4190979,Dawsonville,DAWSONVILLE,US,-84.11908,34.421211,16,4190979,,
,4191144,Deenwood,DEENWOOD,US,-82.385406,31.22188,16,4191144,,
,4191628,Dock Junction,DOCK JUNCTION,US,-81.516769,31.20245,16,4191628,,
,4191768,Doraville,DORAVILLE,US,-84.283257,33.898159,16,4191768,,
,4192088,Druid Hills,DRUID HILLS,US,-84.336037,33.78038,16,4192088,,
,4192606,East Dublin,EAST DUBLIN,US,-82.871811,32.548222,16,4192606,,
,4193099,Elberton,ELBERTON,US,-82.867081,34.111221,16,4193099,,
,4194072,Experiment,EXPERIMENT,US,-84.281593,33.265388,16,4194072,,
,4194111,Fair Oaks,FAIR OAKS,US,-84.544647,33.916489,16,4194111,,
,4194121,Fairburn,FAIRBURN,US,-84.581039,33.567059,16,4194121,,
,4195168,Fitzgerald,FITZGERALD,US,-83.252647,31.714911,16,4195168,,
,4195544,Flowery Branch,FLOWERY BRANCH,US,-83.925179,34.185101,16,4195544,,
,4195771,Forsyth,FORSYTH,US,-83.93824,33.034302,16,4195771,,
,4195869,Fort Valley,FORT VALLEY,US,-83.887413,32.553761,16,4195869,,
,4197593,Gordon,GORDON,US,-83.332382,32.882092,16,4197593,,
,4197968,Grayson,GRAYSON,US,-83.955742,33.894272,16,4197968,,
,4198204,Greensboro,GREENSBORO,US,-83.182381,33.57568,16,4198204,,
,4198298,Gresham Park,GRESHAM PARK,US,-84.314369,33.703442,16,4198298,,
,4198514,Grovetown,GROVETOWN,US,-82.198181,33.45042,16,4198514,,
,4198972,Hampton,HAMPTON,US,-84.282982,33.387058,16,4198972,,
,4199055,Hannahs Mill,HANNAHS MILL,US,-84.349358,32.932911,16,4199055,,
,4199075,Hapeville,HAPEVILLE,US,-84.410202,33.66011,16,4199075,,
,4199185,Hardwick,HARDWICK,US,-83.223488,33.068199,16,4199185,,
,4199928,Helena,HELENA,US,-82.914589,32.073792,16,4199928,,
,4200088,Hephzibah,HEPHZIBAH,US,-82.096786,33.31403,16,4200088,,
,4200707,Hiram,HIRAM,US,-84.762161,33.87566,16,4200707,,
,4200849,Hogansville,HOGANSVILLE,US,-84.91494,33.17318,16,4200849,,
,4201047,Holly Springs,HOLLY SPRINGS,US,-84.50132,34.173988,16,4201047,,
,4202634,Jasper,JASPER,US,-84.429092,34.467869,16,4202634,,
,4202672,Jefferson,JEFFERSON,US,-83.572388,34.11705,16,4202672,,
,4202810,Jesup,JESUP,US,-81.885391,31.607441,16,4202810,,
,4203316,Jonesboro,JONESBORO,US,-84.353813,33.5215,16,4203316,,
,4204350,Lake City,LAKE CITY,US,-84.335197,33.606499,16,4204350,,
,4204775,Lakeland,LAKELAND,US,-83.07515,31.04104,16,4204775,,
,4204838,Lakeview Estates,LAKEVIEW ESTATES,US,-84.031578,33.706779,16,4204838,,
,4205164,Lavonia,LAVONIA,US,-83.106819,34.43594,16,4205164,,
,4205392,Leesburg,LEESBURG,US,-84.170738,31.732121,16,4205392,,
,4205724,Lilburn,LILBURN,US,-84.142967,33.890099,16,4205724,,
,4205805,Lindale,LINDALE,US,-85.174667,34.18676,16,4205805,,
,4206502,Locust Grove,LOCUST GROVE,US,-84.109077,33.345951,16,4206502,,
,4206547,Loganville,LOGANVILLE,US,-83.900742,33.839001,16,4206547,,
,4206882,Louisville,LOUISVILLE,US,-82.41124,33.001541,16,4206882,,
,4207447,Madison,MADISON,US,-83.467941,33.59568,16,4207447,,
,4207625,Manchester,MANCHESTER,US,-84.619926,32.859852,16,4207625,,
,4209132,Midway,MIDWAY,US,-81.430656,31.805771,16,4209132,,
,4209934,Montgomery,MONTGOMERY,US,-81.122047,31.940491,16,4209934,,
,4210254,Morrow,MORROW,US,-84.339371,33.583172,16,4210254,,
,4210397,Moultrie,MOULTRIE,US,-83.789062,31.179911,16,4210397,,
,4211428,Mountain Park,MOUNTAIN PARK,US,-84.129356,33.844269,16,4211428,,
,4211839,Nashville,NASHVILLE,US,-83.250153,31.20742,16,4211839,,
,4212888,Norcross,NORCROSS,US,-84.213531,33.941212,16,4212888,,
,4213771,Oakwood,OAKWOOD,US,-83.884354,34.2276,16,4213771,,
,4213772,Oakwood,OAKWOOD,US,-83.97435,33.548168,16,4213772,,
,4213812,Ocilla,OCILLA,US,-83.250427,31.59436,16,4213812,,
,4214538,Oxford,OXFORD,US,-83.867409,33.618999,16,4214538,,
,4214693,Panthersville,PANTHERSVILLE,US,-84.271873,33.707329,16,4214693,,
,4215251,Pembroke,PEMBROKE,US,-81.622063,32.136028,16,4215251,,
,4215391,Perry,PERRY,US,-83.731567,32.45821,16,4215391,,
,4217214,Powder Springs,POWDER SPRINGS,US,-84.683823,33.85955,16,4217214,,
,4218752,Richmond Hill,RICHMOND HILL,US,-81.303436,31.938271,16,4218752,,
,4218882,Rincon,RINCON,US,-81.23539,32.296028,16,4218882,,
,4218896,Ringgold,RINGGOLD,US,-85.109123,34.915909,16,4218896,,
,4219459,Rockmart,ROCKMART,US,-85.041611,34.002602,16,4219459,,
,4219964,Rossville,ROSSVILLE,US,-85.286072,34.983131,16,4219964,,
,4220073,Royston,ROYSTON,US,-83.110153,34.287048,16,4220073,,
,4221206,Sandersville,SANDERSVILLE,US,-82.810143,32.981541,16,4221206,,
,4221732,Scottdale,SCOTTDALE,US,-84.264091,33.789829,16,4221732,,
,4221953,Senoia,SENOIA,US,-84.553818,33.302341,16,4221953,,
,4223469,Social Circle,SOCIAL CIRCLE,US,-83.718231,33.656231,16,4223469,,
,4224162,Springfield,SPRINGFIELD,US,-81.311501,32.37241,16,4224162,,
,4224745,Stone Mountain,STONE MOUNTAIN,US,-84.170197,33.808159,16,4224745,,
,4225346,Swainsboro,SWAINSBORO,US,-82.33374,32.597389,16,4225346,,
,4225973,Temple,TEMPLE,US,-85.03244,33.737049,16,4225973,,
,4226364,Thomaston,THOMASTON,US,-84.326591,32.888191,16,4226364,,
,4226435,Thomson,THOMSON,US,-82.50457,33.470692,16,4226435,,
,4226499,Thunderbolt,THUNDERBOLT,US,-81.049828,32.033539,16,4226499,,
,4227012,Trenton,TRENTON,US,-85.509132,34.872021,16,4227012,,
,4227612,Tyrone,TYRONE,US,-84.597153,33.47123,16,4227612,,
,4228425,Vidalia,VIDALIA,US,-82.41346,32.21769,16,4228425,,
,4228440,Vienna,VIENNA,US,-83.795448,32.09156,16,4228440,,
,4228452,Villa Rica,VILLA RICA,US,-84.919113,33.732052,16,4228452,,
,4228518,Vinings,VININGS,US,-84.464371,33.86483,16,4228518,,
,4229546,Washington,WASHINGTON,US,-82.739311,33.73679,16,4229546,,
,4229691,Watkinsville,WATKINSVILLE,US,-83.408768,33.8629,16,4229691,,
,4229763,Waycross,WAYCROSS,US,-82.354019,31.213551,16,4229763,,
,4229791,Waynesboro,WAYNESBORO,US,-82.015671,33.08987,16,4229791,,
,4230280,West Point,WEST POINT,US,-83.807411,32.793468,16,4230280,,
,4232652,Alorton,ALORTON,US,-90.12011,38.589771,16,4232652,,
,4233662,Bethalto,BETHALTO,US,-90.040657,38.90921,16,4233662,,
,4234985,Cairo,CAIRO,US,-89.17646,37.005329,16,4234985,,
,4235246,Carmi,CARMI,US,-88.158653,38.090881,16,4235246,,
,4235311,Carterville,CARTERVILLE,US,-89.077301,37.760052,16,4235311,,
,4235355,Caseyville,CASEYVILLE,US,-90.025658,38.636719,16,4235355,,
,4235724,Chester,CHESTER,US,-89.822052,37.913658,16,4235724,,
,4236206,Columbia,COLUMBIA,US,-90.201218,38.443661,16,4236206,,
,4237383,Dupo,DUPO,US,-90.210388,38.516159,16,4237383,,
,4237727,Effingham,EFFINGHAM,US,-88.543381,39.120041,16,4237727,,
,4238777,Flora,FLORA,US,-88.485603,38.668941,16,4238777,,
,4238858,Forsyth,FORSYTH,US,-88.951187,39.932541,16,4238858,,
,4239337,Georgetown,GEORGETOWN,US,-87.635849,39.975311,16,4239337,,
,4239465,Glen Carbon,GLEN CARBON,US,-89.983162,38.748379,16,4239465,,
,4240284,Harrisburg,HARRISBURG,US,-88.540611,37.73838,16,4240284,,
,4240679,Highland,HIGHLAND,US,-89.671204,38.739491,16,4240679,,
,4240782,Hillsboro,HILLSBORO,US,-89.493698,39.16116,16,4240782,,
,4240857,Holiday Shores,HOLIDAY SHORES,US,-89.940659,38.921989,16,4240857,,
,4243131,Litchfield,LITCHFIELD,US,-89.654259,39.175331,16,4243131,,
,4243740,Madison,MADISON,US,-90.157051,38.682549,16,4243740,,
,4244031,Mascoutah,MASCOUTAH,US,-89.793152,38.49033,16,4244031,,
,4244967,Mount Carmel,MOUNT CARMEL,US,-87.761421,38.410881,16,4244967,,
,4245045,Mount Olive,MOUNT OLIVE,US,-89.72731,39.072269,16,4245045,,
,4245376,Nashville,NASHVILLE,US,-89.380638,38.343658,16,4245376,,
,4246659,Paris,PARIS,US,-87.696136,39.611149,16,4246659,,
,4247379,Pontoon Beach,PONTOON BEACH,US,-90.080383,38.73172,16,4247379,,
,4248256,Robinson,ROBINSON,US,-87.739189,39.005322,16,4248256,,
,4248284,Rochester,ROCHESTER,US,-89.531761,39.749489,16,4248284,,
,4249857,Shelbyville,SHELBYVILLE,US,-88.79007,39.406429,16,4249857,,
,4249885,Sherman,SHERMAN,US,-89.60482,39.893661,16,4249885,,
,4249910,Shiloh,SHILOH,US,-89.897324,38.56144,16,4249910,,
,4251341,Tolono,TOLONO,US,-88.258942,39.986141,16,4251341,,
,4251513,Troy,TROY,US,-89.883148,38.72921,16,4251513,,
,4251917,Vandalia,VANDALIA,US,-89.093681,38.960602,16,4251917,,
,4252060,Virden,VIRDEN,US,-89.767868,39.500889,16,4252060,,
,4252548,Waterloo,WATERLOO,US,-90.149834,38.335892,16,4252548,,
,4252812,West Frankfort,WEST FRANKFORT,US,-88.931458,37.897831,16,4252812,,
,4254021,Avon,AVON,US,-86.399719,39.762821,16,4254021,,
,4254124,Bargersville,BARGERSVILLE,US,-86.16777,39.520882,16,4254124,,
,4254282,Bedford,BEDFORD,US,-86.487213,38.86116,16,4254282,,
,4254304,Beech Grove,BEECH GROVE,US,-86.089981,39.721989,16,4254304,,
,4254515,Bicknell,BICKNELL,US,-87.307793,38.774212,16,4254515,,
,4254671,Bloomfield,BLOOMFIELD,US,-86.937508,39.026989,16,4254671,,
,4254884,Brazil,BRAZIL,US,-87.125023,39.523651,16,4254884,,
,4255704,Charlestown,CHARLESTOWN,US,-85.670242,38.453121,16,4255704,,
,4255937,Clinton,CLINTON,US,-87.398071,39.656979,16,4255937,,
,4256223,Country Squire Lakes,COUNTRY SQUIRE LAKES,US,-85.698578,39.034779,16,4256223,,
,4256384,Cumberland,CUMBERLAND,US,-85.957199,39.77615,16,4256384,,
,4256447,Danville,DANVILLE,US,-86.52639,39.760601,16,4256447,,
,4257043,Edinburgh,EDINBURGH,US,-85.96666,39.354221,16,4257043,,
,4257110,Ellettsville,ELLETTSVILLE,US,-86.625,39.233929,16,4257110,,
,4258273,Greencastle,GREENCASTLE,US,-86.864731,39.644489,16,4258273,,
,4258909,Highland,HIGHLAND,US,-87.573067,38.039761,16,4258909,,
,4259271,Huntingburg,HUNTINGBURG,US,-86.955002,38.298939,16,4259271,,
,4260223,Lawrenceburg,LAWRENCEBURG,US,-84.849953,39.090889,16,4260223,,
,4260768,Lowell,LOWELL,US,-85.946381,39.253109,16,4260768,,
,4260853,Madison,MADISON,US,-85.379959,38.735889,16,4260853,,
,4261032,Martinsville,MARTINSVILLE,US,-86.428329,39.42783,16,4261032,,
,4261132,McCordsville,MCCORDSVILLE,US,-85.92276,39.9081,16,4261132,,
,4261231,Melody Hill,MELODY HILL,US,-87.515846,38.02615,16,4261231,,
,4261585,Mooresville,MOORESVILLE,US,-86.374161,39.61282,16,4261585,,
,4262130,New Palestine,NEW PALESTINE,US,-85.889153,39.721989,16,4262130,,
,4262159,New Whiteland,NEW WHITELAND,US,-86.095261,39.558102,16,4262159,,
,4262171,Newburgh,NEWBURGH,US,-87.405289,37.944489,16,4262171,,
,4262311,North Terre Haute,NORTH TERRE HAUTE,US,-87.360298,39.527809,16,4262311,,
,4262318,North Vernon,NORTH VERNON,US,-85.623581,39.006161,16,4262318,,
,4262406,Oak Park,OAK PARK,US,-85.69635,38.305618,16,4262406,,
,4263396,Princeton,PRINCETON,US,-87.56752,38.35532,16,4263396,,
,4264555,Scottsburg,SCOTTSBURG,US,-85.770248,38.685612,16,4264555,,
,4265146,Speedway,SPEEDWAY,US,-86.267212,39.802269,16,4265146,,
,4265507,Sullivan,SULLIVAN,US,-87.405853,39.095322,16,4265507,,
,4265717,Tell City,TELL CITY,US,-86.767769,37.951439,16,4265717,,
,4266266,Versailles,VERSAILLES,US,-85.2519,39.071999,16,4266266,,
,4266586,Washington,WASHINGTON,US,-87.172791,38.659222,16,4266586,,
,4266643,Waterloo,WATERLOO,US,-86.197487,39.56255,16,4266643,,
,4266844,West Terre Haute,WEST TERRE HAUTE,US,-87.45002,39.465038,16,4266844,,
,4266960,Whiteland,WHITELAND,US,-86.079712,39.550049,16,4266960,,
,4266965,Whitestown,WHITESTOWN,US,-86.345833,39.997261,16,4266965,,
,4267336,Zionsville,ZIONSVILLE,US,-86.26194,39.950871,16,4267336,,
,4267354,Abilene,ABILENE,US,-97.213913,38.917221,16,4267354,,
,4267594,Andover,ANDOVER,US,-97.136429,37.713902,16,4267594,,
,4267733,Atchison,ATCHISON,US,-95.121643,39.563049,16,4267733,,
,4267773,Augusta,AUGUSTA,US,-96.9767,37.68668,16,4267773,,
,4267866,Baldwin City,BALDWIN CITY,US,-95.186363,38.775009,16,4267866,,
,4268079,Bellaire,BELLAIRE,US,-97.266991,37.762508,16,4268079,,
,4268119,Beloit,BELOIT,US,-98.106163,39.45612,16,4268119,,
,4268521,Bonner Springs,BONNER SPRINGS,US,-94.883583,39.059731,16,4268521,,
,4268854,Burlington,BURLINGTON,US,-95.74276,38.194469,16,4268854,,
,4269043,Caney,CANEY,US,-95.935257,37.011459,16,4269043,,
,4269789,Coffeyville,COFFEYVILLE,US,-95.616371,37.0373,16,4269789,,
,4269872,Concordia,CONCORDIA,US,-97.662537,39.570839,16,4269872,,
,4270269,De Soto,DE SOTO,US,-94.968582,38.979172,16,4270269,,
,4270847,Edwardsville,EDWARDSVILLE,US,-94.819679,39.061119,16,4270847,,
,4270863,El Dorado,EL DORADO,US,-96.862251,37.817242,16,4270863,,
,4271358,Fairway,FAIRWAY,US,-94.631897,39.022228,16,4271358,,
,4271690,Fort Scott,FORT SCOTT,US,-94.708298,37.83976,16,4271690,,
,4272133,Goddard,GODDARD,US,-97.575333,37.65974,16,4272133,,
,4273359,Independence,INDEPENDENCE,US,-95.708313,37.224239,16,4273359,,
,4274236,Lansing,LANSING,US,-94.900238,39.248611,16,4274236,,
,4274828,Louisburg,LOUISBURG,US,-94.680794,38.619461,16,4274828,,
,4274980,Maize,MAIZE,US,-97.46727,37.779179,16,4274980,,
,4275261,McPherson,MCPHERSON,US,-97.664207,38.370838,16,4275261,,
,4275393,Merriam,MERRIAM,US,-94.693573,39.023621,16,4275393,,
,4275586,Minneapolis,MINNEAPOLIS,US,-97.706703,39.121941,16,4275586,,
,4275600,Mission,MISSION,US,-94.655792,39.027779,16,4275600,,
,4275614,Mission Hills,MISSION HILLS,US,-94.616898,39.01778,16,4275614,,
,4276017,Mulvane,MULVANE,US,-97.243927,37.474461,16,4276017,,
,4276588,Ogden,OGDEN,US,-96.706123,39.111111,16,4276588,,
,4276772,Osawatomie,OSAWATOMIE,US,-94.950523,38.497238,16,4276772,,
,4276816,Ottawa,OTTAWA,US,-95.267754,38.61557,16,4276816,,
,4276956,Paola,PAOLA,US,-94.879128,38.572239,16,4276956,,
,4276974,Park City,PARK CITY,US,-97.318382,37.800011,16,4276974,,
,4277011,Parsons,PARSONS,US,-95.261078,37.34034,16,4277011,,
,4278272,Roeland Park,ROELAND PARK,US,-94.632179,39.03751,16,4278272,,
,4278471,Russell,RUSSELL,US,-98.85981,38.89529,16,4278471,,
,4278489,Sabetha,SABETHA,US,-95.800819,39.902222,16,4278489,,
,4278741,Saint Marys,SAINT MARYS,US,-96.071098,39.19416,16,4278741,,
,4279645,South Hutchinson,SOUTH HUTCHINSON,US,-97.940331,38.028069,16,4279645,,
,4280910,Valley Center,VALLEY CENTER,US,-97.373383,37.834728,16,4280910,,
,4281386,Wellington,WELLINGTON,US,-97.371712,37.265301,16,4281386,,
,4281897,Winfield,WINFIELD,US,-96.99559,37.23975,16,4281897,,
,4282342,Alexandria,ALEXANDRIA,US,-84.387993,38.959511,16,4282342,,
,4282497,Anchorage,ANCHORAGE,US,-85.53302,38.266739,16,4282497,,
,4283128,Barbourville,BARBOURVILLE,US,-83.888809,36.866482,16,4283128,,
,4283845,Bellevue,BELLEVUE,US,-84.478828,39.106449,16,4283845,,
,4283953,Benton,BENTON,US,-88.350319,36.857281,16,4283953,,
,4286037,Buckner,BUCKNER,US,-85.439957,38.383678,16,4286037,,
,4286054,Buechel,BUECHEL,US,-85.651901,38.195068,16,4286054,,
,4286581,Calvert City,CALVERT CITY,US,-88.350037,37.03339,16,4286581,,
,4286717,Campbellsville,CAMPBELLSVILLE,US,-85.341911,37.343399,16,4286717,,
,4287050,Carrollton,CARROLLTON,US,-85.179398,38.680901,16,4287050,,
,4287872,Claryville,CLARYVILLE,US,-84.395493,38.919231,16,4287872,,
,4288230,Cold Spring,COLD SPRING,US,-84.439941,39.021729,16,4288230,,
,4288656,Corbin,CORBIN,US,-84.096878,36.9487,16,4288656,,
,4289072,Crittenden,CRITTENDEN,US,-84.605217,38.782841,16,4289072,,
,4289232,Cumberland,CUMBERLAND,US,-82.988503,36.978149,16,4289232,,
,4289606,Dawson Springs,DAWSON SPRINGS,US,-87.692513,37.167271,16,4289606,,
,4289629,Dayton,DAYTON,US,-84.472717,39.112839,16,4289629,,
,4290181,Douglass Hills,DOUGLASS HILLS,US,-85.552742,38.23785,16,4290181,,
,4290873,Edgewood,EDGEWOOD,US,-84.581886,39.018669,16,4290873,,
,4291181,Eminence,EMINENCE,US,-85.180511,38.370071,16,4291181,,
,4291373,Fairdale,FAIRDALE,US,-85.75885,38.105068,16,4291373,,
,4291501,Falmouth,FALMOUTH,US,-84.330208,38.676739,16,4291501,,
,4291905,Flemingsburg,FLEMINGSBURG,US,-83.73381,38.422298,16,4291905,,
,4292067,Fort Mitchell,FORT MITCHELL,US,-84.54744,39.059502,16,4292067,,
,4292072,Fort Wright,FORT WRIGHT,US,-84.534111,39.051731,16,4292072,,
,4292826,Glasgow,GLASGOW,US,-85.911919,36.99588,16,4292826,,
,4293284,Graymoor-Devondale,GRAYMOOR-DEVONDALE,US,-85.623016,38.273129,16,4293284,,
,4293477,Greenville,GREENVILLE,US,-87.178886,37.201149,16,4293477,,
,4294349,Hazard,HAZARD,US,-83.19323,37.249538,16,4294349,,
,4294526,Hendron,HENDRON,US,-88.629219,37.039501,16,4294526,,
,4294788,Highland Heights,HIGHLAND HEIGHTS,US,-84.451889,39.033119,16,4294788,,
,4294858,Hillview,HILLVIEW,US,-85.685509,38.06979,16,4294858,,
,4295852,Indian Hills,INDIAN HILLS,US,-85.662743,38.272572,16,4295852,,
,4297238,La Grange,LA GRANGE,US,-85.378853,38.40757,16,4297238,,
,4297318,Lakeside Park,LAKESIDE PARK,US,-84.569107,39.035622,16,4297318,,
,4297882,Leitchfield,LEITCHFIELD,US,-86.293861,37.480049,16,4297882,,
,4298960,London,LONDON,US,-84.08326,37.128979,16,4298960,,
,4299531,Ludlow,LUDLOW,US,-84.54744,39.09256,16,4299531,,
,4299562,Lyndon,LYNDON,US,-85.601631,38.256741,16,4299562,,
,4300026,Massac,MASSAC,US,-88.730614,37.01672,16,4300026,,
,4300152,Maysville,MAYSVILLE,US,-83.744362,38.64119,16,4300152,,
,4300717,Middlesboro,MIDDLESBORO,US,-83.716583,36.608421,16,4300717,,
,4301229,Monticello,MONTICELLO,US,-84.550217,37.992298,16,4301229,,
,4301307,Morehead,MOREHEAD,US,-83.432678,38.183971,16,4301307,,
,4301349,Morgantown,MORGANTOWN,US,-86.683601,37.225601,16,4301349,,
,4301702,Mount Vernon,MOUNT VERNON,US,-84.495216,38.025631,16,4301702,,
,4301703,Mount Vernon,MOUNT VERNON,US,-84.340492,37.352859,16,4301703,,
,4303543,Paintsville,PAINTSVILLE,US,-82.807114,37.814541,16,4303543,,
,4303602,Paris,PARIS,US,-84.252991,38.209801,16,4303602,,
,4304232,Pikeville,PIKEVILLE,US,-82.518761,37.479271,16,4304232,,
,4304448,Pioneer Village,PIONEER VILLAGE,US,-85.677742,38.060619,16,4304448,,
,4305210,Prestonsburg,PRESTONSBURG,US,-82.771553,37.665649,16,4305210,,
,4305266,Princeton,PRINCETON,US,-87.881958,37.109219,16,4305266,,
,4305287,Prospect,PROSPECT,US,-85.615517,38.34507,16,4305287,,
,4307025,Russellville,RUSSELLVILLE,US,-86.887222,36.845322,16,4307025,,
,4308122,Shelbyville,SHELBYVILLE,US,-85.223572,38.212009,16,4308122,,
,4308163,Shepherdsville,SHEPHERDSVILLE,US,-85.71579,37.9884,16,4308163,,
,4308922,Somerset,SOMERSET,US,-84.604111,37.092018,16,4308922,,
,4309498,Stanton,STANTON,US,-83.858253,37.845638,16,4309498,,
,4312057,Versailles,VERSAILLES,US,-84.72995,38.052582,16,4312057,,
,4312671,Walton,WALTON,US,-84.610222,38.875622,16,4312671,,
,4313038,West Liberty,WEST LIBERTY,US,-83.259621,37.921478,16,4313038,,
,4313093,Westwood,WESTWOOD,US,-82.669884,38.483139,16,4313093,,
,4313448,Wilder,WILDER,US,-84.486893,39.05645,16,4313448,,
,4313719,Windy Hills,WINDY HILLS,US,-85.634407,38.27396,16,4313719,,
